Space name,Source Type,Package Name,Package Version,Ecosystem,Vulnerability ID,Severity,Aliases,Cwe_Ids,Severity_score,Group IDs,Experimental Analysis
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-53,,"BIT-tensorflow-2022-21729,CVE-2022-21729,GHSA-34f9-hjfq-rr8j,PYSEC-2022-108",,,"PYSEC-2022-53,GHSA-34f9-hjfq-rr8j",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-54,,"BIT-tensorflow-2022-21730,CVE-2022-21730,GHSA-vjg4-v33c-ggc4,PYSEC-2022-109",,,"PYSEC-2022-54,GHSA-vjg4-v33c-ggc4",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-55,,"BIT-tensorflow-2022-21731,CVE-2022-21731,GHSA-m4hf-j54p-p353,PYSEC-2022-110",,,"PYSEC-2022-55,GHSA-m4hf-j54p-p353",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-56,,"BIT-tensorflow-2022-21732,CVE-2022-21732,GHSA-c582-c96p-r5cq,PYSEC-2022-111",,,"PYSEC-2022-56,GHSA-c582-c96p-r5cq",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-57,,"BIT-tensorflow-2022-21733,CVE-2022-21733,GHSA-98j8-c9q4-r38g,PYSEC-2022-112",,,"PYSEC-2022-57,GHSA-98j8-c9q4-r38g",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-58,,"BIT-tensorflow-2022-21734,CVE-2022-21734,GHSA-gcvh-66ff-4mwm,PYSEC-2022-113",,,"PYSEC-2022-58,GHSA-gcvh-66ff-4mwm",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-59,,"BIT-tensorflow-2022-21735,CVE-2022-21735,GHSA-87v6-crgm-2gfj,PYSEC-2022-114",,,"PYSEC-2022-59,GHSA-87v6-crgm-2gfj",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-60,,"BIT-tensorflow-2022-21736,CVE-2022-21736,GHSA-pfjj-m3jj-9jc9,PYSEC-2022-115",,,"PYSEC-2022-60,GHSA-pfjj-m3jj-9jc9",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-61,,"BIT-tensorflow-2022-21737,CVE-2022-21737,GHSA-f2vv-v9cg-qhh7,PYSEC-2022-116",,,"PYSEC-2022-61,GHSA-f2vv-v9cg-qhh7",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-62,,"BIT-tensorflow-2022-21738,CVE-2022-21738,GHSA-x4qx-4fjv-hmw6,PYSEC-2022-117",,,"PYSEC-2022-62,GHSA-x4qx-4fjv-hmw6",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-63,,"BIT-tensorflow-2022-21739,CVE-2022-21739,GHSA-3mw4-6rj6-74g5,PYSEC-2022-118",,,"PYSEC-2022-63,GHSA-3mw4-6rj6-74g5",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-64,,"BIT-tensorflow-2022-21740,CVE-2022-21740,GHSA-44qp-9wwf-734r,PYSEC-2022-119",,,"PYSEC-2022-64,GHSA-44qp-9wwf-734r",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-65,,"BIT-tensorflow-2022-21741,CVE-2022-21741,GHSA-428x-9xc2-m8mj,PYSEC-2022-120",,,"PYSEC-2022-65,GHSA-428x-9xc2-m8mj",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-66,,"BIT-tensorflow-2022-23557,CVE-2022-23557,GHSA-gf2j-f278-xh4v,PYSEC-2022-121",,,"PYSEC-2022-66,GHSA-gf2j-f278-xh4v",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-67,,"BIT-tensorflow-2022-23558,CVE-2022-23558,GHSA-9gwq-6cwj-47h3,PYSEC-2022-122",,,"PYSEC-2022-67,GHSA-9gwq-6cwj-47h3",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-68,,"BIT-tensorflow-2022-23559,CVE-2022-23559,GHSA-98p5-x8x4-c9m5,PYSEC-2022-123",,,"PYSEC-2022-68,GHSA-98p5-x8x4-c9m5",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-69,,"BIT-tensorflow-2022-23560,CVE-2022-23560,GHSA-4hvf-hxvg-f67v,PYSEC-2022-124",,,"PYSEC-2022-69,GHSA-4hvf-hxvg-f67v",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-70,,"BIT-tensorflow-2022-23561,CVE-2022-23561,GHSA-9c78-vcq7-7vxq,PYSEC-2022-125",,,"PYSEC-2022-70,GHSA-9c78-vcq7-7vxq",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-71,,"BIT-tensorflow-2022-23562,CVE-2022-23562,GHSA-qx3f-p745-w4hr,PYSEC-2022-126",,,"PYSEC-2022-71,GHSA-qx3f-p745-w4hr",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-72,,"BIT-tensorflow-2022-23563,CVE-2022-23563,GHSA-wc4g-r73w-x8mm,PYSEC-2022-127",,,"PYSEC-2022-72,GHSA-wc4g-r73w-x8mm",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-73,,"BIT-tensorflow-2022-23564,CVE-2022-23564,GHSA-8rcj-c8pj-v3m3,PYSEC-2022-128",,,"PYSEC-2022-73,GHSA-8rcj-c8pj-v3m3",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-74,,"BIT-tensorflow-2022-23565,CVE-2022-23565,GHSA-4v5p-v5h9-6xjx,PYSEC-2022-129",,,"PYSEC-2022-74,GHSA-4v5p-v5h9-6xjx",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-75,,"BIT-tensorflow-2022-23566,CVE-2022-23566,GHSA-5qw5-89mw-wcg2,PYSEC-2022-130",,,"PYSEC-2022-75,GHSA-5qw5-89mw-wcg2",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-76,,"BIT-tensorflow-2022-23567,CVE-2022-23567,GHSA-rrx2-r989-2c43,PYSEC-2022-131",,,"PYSEC-2022-76,GHSA-rrx2-r989-2c43",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-77,,"BIT-tensorflow-2022-23568,CVE-2022-23568,GHSA-6445-fm66-fvq2,PYSEC-2022-132",,,"PYSEC-2022-77,GHSA-6445-fm66-fvq2",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-78,,"BIT-tensorflow-2022-23569,CVE-2022-23569,GHSA-qj5r-f9mv-rffh,PYSEC-2022-133",,,"PYSEC-2022-78,GHSA-qj5r-f9mv-rffh",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-79,,"BIT-tensorflow-2022-23570,CVE-2022-23570,GHSA-9p77-mmrw-69c7,PYSEC-2022-134",,,"PYSEC-2022-79,GHSA-9p77-mmrw-69c7",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-80,,"BIT-tensorflow-2022-23571,CVE-2022-23571,GHSA-j3mj-fhpq-qqjj,PYSEC-2022-135",,,"PYSEC-2022-80,GHSA-j3mj-fhpq-qqjj",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-81,,"BIT-tensorflow-2022-23572,CVE-2022-23572,GHSA-rww7-2gpw-fv6j,PYSEC-2022-136",,,"PYSEC-2022-81,GHSA-rww7-2gpw-fv6j",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-82,,"BIT-tensorflow-2022-23573,CVE-2022-23573,GHSA-q85f-69q7-55h2,PYSEC-2022-137",,,"PYSEC-2022-82,GHSA-q85f-69q7-55h2",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-83,,"BIT-tensorflow-2022-23574,CVE-2022-23574,GHSA-77gp-3h4r-6428,PYSEC-2022-138",,,"PYSEC-2022-83,GHSA-77gp-3h4r-6428",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-84,,"BIT-tensorflow-2022-23575,CVE-2022-23575,GHSA-c94w-c95p-phf8,PYSEC-2022-139",,,"PYSEC-2022-84,GHSA-c94w-c95p-phf8",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-85,,"BIT-tensorflow-2022-23576,CVE-2022-23576,GHSA-wm93-f238-7v37,PYSEC-2022-140",,,"PYSEC-2022-85,GHSA-wm93-f238-7v37",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-86,,"BIT-tensorflow-2022-23577,CVE-2022-23577,GHSA-8cxv-76p7-jxwr,PYSEC-2022-141",,,"PYSEC-2022-86,GHSA-8cxv-76p7-jxwr",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-87,,"BIT-tensorflow-2022-23578,CVE-2022-23578,GHSA-8r7c-3cm2-3h8f,PYSEC-2022-142",,,"PYSEC-2022-87,GHSA-8r7c-3cm2-3h8f",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-88,,"BIT-tensorflow-2022-23579,CVE-2022-23579,GHSA-5f2r-qp73-37mr,PYSEC-2022-143",,,"PYSEC-2022-88,GHSA-5f2r-qp73-37mr",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-89,,"BIT-tensorflow-2022-23580,CVE-2022-23580,GHSA-627q-g293-49q7,PYSEC-2022-144",,,"PYSEC-2022-89,GHSA-627q-g293-49q7",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-90,,"BIT-tensorflow-2022-23581,CVE-2022-23581,GHSA-fq86-3f29-px2c,PYSEC-2022-145",,,"PYSEC-2022-90,GHSA-fq86-3f29-px2c",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-91,,"BIT-tensorflow-2022-23582,CVE-2022-23582,GHSA-4j82-5ccr-4r8v,PYSEC-2022-146",,,"PYSEC-2022-91,GHSA-4j82-5ccr-4r8v",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-92,,"BIT-tensorflow-2022-23583,CVE-2022-23583,GHSA-gjqc-q9g6-q2j3,PYSEC-2022-147",,,"PYSEC-2022-92,GHSA-gjqc-q9g6-q2j3",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-93,,"BIT-tensorflow-2022-23584,CVE-2022-23584,GHSA-24x4-6qmh-88qg,PYSEC-2022-148",,,"PYSEC-2022-93,GHSA-24x4-6qmh-88qg",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-94,,"BIT-tensorflow-2022-23585,CVE-2022-23585,GHSA-fq6p-6334-8gr4,PYSEC-2022-149",,,"PYSEC-2022-94,GHSA-fq6p-6334-8gr4",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-95,,"BIT-tensorflow-2022-23586,CVE-2022-23586,GHSA-43jf-985q-588j,PYSEC-2022-150",,,"PYSEC-2022-95,GHSA-43jf-985q-588j",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-96,,"BIT-tensorflow-2022-23587,CVE-2022-23587,GHSA-8jj7-5vxc-pg2q,PYSEC-2022-151",,,"PYSEC-2022-96,GHSA-8jj7-5vxc-pg2q",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-97,,"BIT-tensorflow-2022-23588,CVE-2022-23588,GHSA-fx5c-h9f6-rv7c,PYSEC-2022-152",,,"PYSEC-2022-97,GHSA-fx5c-h9f6-rv7c",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-98,,"BIT-tensorflow-2022-23589,CVE-2022-23589,GHSA-9px9-73fg-3fqp,PYSEC-2022-153",,,"PYSEC-2022-98,GHSA-9px9-73fg-3fqp",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-99,,"BIT-tensorflow-2022-23590,CVE-2022-23590,GHSA-pqrv-8r2f-7278,PYSEC-2022-154",,,"PYSEC-2022-99,GHSA-pqrv-8r2f-7278",
,lockfile,tensorflow-cpu,2.4.0,PyPI,GHSA-23hm-7w47-xw72,HIGH,"BIT-tensorflow-2022-21726,CVE-2022-21726,PYSEC-2022-105,PYSEC-2022-50",CWE-125,CVSS:4.0/AV:N/AC:L/AT:N/PR:L/UI:N/VC:H/VI:N/VA:H/SC:N/SI:N/SA:N,"PYSEC-2022-50,GHSA-23hm-7w47-xw72",
,lockfile,tensorflow-cpu,2.4.0,PyPI,GHSA-2475-53vw-vp25,MODERATE,"BIT-tensorflow-2022-35968,CVE-2022-35968",CWE-617,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H,GHSA-2475-53vw-vp25,
,lockfile,tensorflow-cpu,2.4.0,PyPI,GHSA-247x-2f9f-5wp7,HIGH,"BIT-tensorflow-2022-23591,CVE-2022-23591,PYSEC-2022-100,PYSEC-2022-155","CWE-400,CWE-674",CVSS:4.0/AV:N/AC:L/AT:N/PR:L/UI:N/VC:N/VI:N/VA:H/SC:N/SI:N/SA:N,"PYSEC-2022-100,GHSA-247x-2f9f-5wp7",
,lockfile,tensorflow-cpu,2.4.0,PyPI,GHSA-24x4-6qmh-88qg,HIGH,"BIT-tensorflow-2022-23584,CVE-2022-23584,PYSEC-2022-148,PYSEC-2022-93",CWE-416,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:H,"PYSEC-2022-93,GHSA-24x4-6qmh-88qg",
,lockfile,tensorflow-cpu,2.4.0,PyPI,GHSA-24x6-8c7m-hv3f,LOW,"BIT-tensorflow-2021-29590,CVE-2021-29590,PYSEC-2021-227,PYSEC-2021-518,PYSEC-2021-716",CWE-125,CVSS:4.0/AV:L/AC:L/AT:P/PR:L/UI:N/VC:N/VI:N/VA:L/SC:N/SI:N/SA:N,"PYSEC-2021-518,GHSA-24x6-8c7m-hv3f",
,lockfile,tensorflow-cpu,2.4.0,PyPI,GHSA-26j7-6w8w-7922,LOW,"BIT-tensorflow-2021-29586,CVE-2021-29586,PYSEC-2021-223,PYSEC-2021-514,PYSEC-2021-712",CWE-369,CVSS:4.0/AV:N/AC:L/AT:P/PR:L/UI:N/VC:N/VI:N/VA:L/SC:N/SI:N/SA:N,"PYSEC-2021-514,GHSA-26j7-6w8w-7922",
,lockfile,tensorflow-cpu,2.4.0,PyPI,GHSA-278g-rq84-9hmg,MODERATE,"BIT-tensorflow-2021-37673,CVE-2021-37673,PYSEC-2021-295,PYSEC-2021-586,PYSEC-2021-784",CWE-20,CVSS:4.0/AV:L/AC:L/AT:N/PR:L/UI:N/VC:N/VI:N/VA:H/SC:N/SI:N/SA:N,"PYSEC-2021-586,GHSA-278g-rq84-9hmg",
,lockfile,tensorflow-cpu,2.4.0,PyPI,GHSA-27j5-4p9v-pp67,MODERATE,"BIT-tensorflow-2021-37644,CVE-2021-37644,PYSEC-2021-266,PYSEC-2021-557,PYSEC-2021-755",CWE-617,CVSS:4.0/AV:L/AC:L/AT:P/PR:L/UI:N/VC:N/VI:N/VA:H/SC:N/SI:N/SA:N,"PYSEC-2021-557,GHSA-27j5-4p9v-pp67",
,lockfile,tensorflow-cpu,2.4.0,PyPI,GHSA-27qf-jwm8-g7f3,MODERATE,"BIT-tensorflow-2021-37691,CVE-2021-37691,PYSEC-2021-313,PYSEC-2021-604,PYSEC-2021-802",CWE-369,CVSS:4.0/AV:L/AC:L/AT:N/PR:L/UI:N/VC:N/VI:N/VA:H/SC:N/SI:N/SA:N,"PYSEC-2021-604,GHSA-27qf-jwm8-g7f3",
,lockfile,tensorflow-cpu,2.4.0,PyPI,GHSA-27rc-728f-x5w2,MODERATE,"BIT-tensorflow-2022-41899,CVE-2022-41899","CWE-20,CWE-617",CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:U/C:N/I:N/A:H,GHSA-27rc-728f-x5w2,
,lockfile,tensorflow-cpu,2.4.0,PyPI,GHSA-2cpx-427x-q2c6,LOW,"BIT-tensorflow-2021-29523,CVE-2021-29523,PYSEC-2021-160,PYSEC-2021-451,PYSEC-2021-649",CWE-190,CVSS:4.0/AV:L/AC:L/AT:P/PR:L/UI:N/VC:N/VI:N/VA:L/SC:N/SI:N/SA:N,"PYSEC-2021-451,GHSA-2cpx-427x-q2c6",
,lockfile,tensorflow-cpu,2.4.0,PyPI,GHSA-2gfx-95x2-5v3x,LOW,"BIT-tensorflow-2021-29536,CVE-2021-29536,PYSEC-2021-173,PYSEC-2021-464,PYSEC-2021-662",CWE-787,CVSS:4.0/AV:L/AC:L/AT:P/PR:L/UI:N/VC:N/VI:N/VA:L/SC:N/SI:N/SA:N,"PYSEC-2021-464,GHSA-2gfx-95x2-5v3x",
,lockfile,tensorflow-cpu,2.4.0,PyPI,GHSA-2p25-55c9-h58q,MODERATE,"BIT-tensorflow-2021-41198,CVE-2021-41198,PYSEC-2021-391,PYSEC-2021-608,PYSEC-2021-806",CWE-190,CVSS:4.0/AV:L/AC:L/AT:N/PR:L/UI:N/VC:N/VI:N/VA:H/SC:N/SI:N/SA:N,"PYSEC-2021-608,GHSA-2p25-55c9-h58q",
,lockfile,tensorflow-cpu,2.4.0,PyPI,GHSA-2p9q-h29j-3f5v,MODERATE,"BIT-tensorflow-2022-29193,CVE-2022-29193",CWE-20,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,GHSA-2p9q-h29j-3f5v,
,lockfile,tensorflow-cpu,2.4.0,PyPI,GHSA-2r2f-g8mw-9gvr,HIGH,"BIT-tensorflow-2022-29208,CVE-2022-29208",CWE-787,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:H,GHSA-2r2f-g8mw-9gvr,
,lockfile,tensorflow-cpu,2.4.0,PyPI,GHSA-2r8p-fg3c-wcj4,HIGH,"BIT-tensorflow-2021-37654,CVE-2021-37654,PYSEC-2021-276,PYSEC-2021-567,PYSEC-2021-765",CWE-125,CVSS:4.0/AV:L/AC:L/AT:N/PR:L/UI:N/VC:H/VI:L/VA:H/SC:N/SI:N/SA:N,"PYSEC-2021-567,GHSA-2r8p-fg3c-wcj4",
,lockfile,tensorflow-cpu,2.4.0,PyPI,GHSA-2vv3-56qg-g2cf,MODERATE,"BIT-tensorflow-2022-29200,CVE-2022-29200","CWE-1284,CWE-20",CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,GHSA-2vv3-56qg-g2cf,
,lockfile,tensorflow-cpu,2.4.0,PyPI,GHSA-2wmv-37vq-52g5,MODERATE,"BIT-tensorflow-2021-37668,CVE-2021-37668,PYSEC-2021-290,PYSEC-2021-581,PYSEC-2021-779",CWE-369,CVSS:4.0/AV:L/AC:L/AT:N/PR:L/UI:N/VC:N/VI:N/VA:H/SC:N/SI:N/SA:N,"PYSEC-2021-581,GHSA-2wmv-37vq-52g5",
,lockfile,tensorflow-cpu,2.4.0,PyPI,GHSA-2xgj-xhgf-ggjv,LOW,"BIT-tensorflow-2021-29612,CVE-2021-29612,PYSEC-2021-249,PYSEC-2021-540,PYSEC-2021-738","CWE-120,CWE-787",CVSS:4.0/AV:L/AC:L/AT:P/PR:L/UI:N/VC:N/VI:L/VA:L/SC:N/SI:N/SA:N,"PYSEC-2021-540,GHSA-2xgj-xhgf-ggjv",
,lockfile,tensorflow-cpu,2.4.0,PyPI,GHSA-34f9-hjfq-rr8j,HIGH,"BIT-tensorflow-2022-21729,CVE-2022-21729,PYSEC-2022-108,PYSEC-2022-53",CWE-190,CVSS:4.0/AV:N/AC:L/AT:N/PR:L/UI:N/VC:N/VI:N/VA:H/SC:N/SI:N/SA:N,"PYSEC-2022-53,GHSA-34f9-hjfq-rr8j",
,lockfile,tensorflow-cpu,2.4.0,PyPI,GHSA-368v-7v32-52fx,MODERATE,"BIT-tensorflow-2022-41907,CVE-2022-41907",CWE-131,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:U/C:N/I:N/A:H,GHSA-368v-7v32-52fx,
,lockfile,tensorflow-cpu,2.4.0,PyPI,GHSA-36vm-xw34-x4pj,LOW,"BIT-tensorflow-2021-29562,CVE-2021-29562,PYSEC-2021-199,PYSEC-2021-490,PYSEC-2021-688",CWE-617,CVSS:4.0/AV:L/AC:L/AT:P/PR:L/UI:N/VC:N/VI:N/VA:L/SC:N/SI:N/SA:N,"PYSEC-2021-490,GHSA-36vm-xw34-x4pj",
,lockfile,tensorflow-cpu,2.4.0,PyPI,GHSA-374m-jm66-3vj8,MODERATE,"BIT-tensorflow-2021-41226,CVE-2021-41226,PYSEC-2021-418,PYSEC-2021-635,PYSEC-2021-833",CWE-125,CVSS:4.0/AV:L/AC:L/AT:N/PR:L/UI:N/VC:H/VI:N/VA:H/SC:N/SI:N/SA:N,"PYSEC-2021-635,GHSA-374m-jm66-3vj8",
,lockfile,tensorflow-cpu,2.4.0,PyPI,GHSA-37jf-mjv6-xfqw,MODERATE,"BIT-tensorflow-2022-35999,CVE-2022-35999",CWE-617,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H,GHSA-37jf-mjv6-xfqw,
,lockfile,tensorflow-cpu,2.4.0,PyPI,GHSA-393f-2jr3-cp69,LOW,"BIT-tensorflow-2021-29533,CVE-2021-29533,PYSEC-2021-170,PYSEC-2021-461,PYSEC-2021-659",CWE-754,CVSS:4.0/AV:L/AC:L/AT:P/PR:L/UI:N/VC:N/VI:N/VA:L/SC:N/SI:N/SA:N,"PYSEC-2021-461,GHSA-393f-2jr3-cp69",
,lockfile,tensorflow-cpu,2.4.0,PyPI,GHSA-397c-5g2j-qxpv,MODERATE,"BIT-tensorflow-2022-35982,CVE-2022-35982",CWE-20,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H,GHSA-397c-5g2j-qxpv,
,lockfile,tensorflow-cpu,2.4.0,PyPI,GHSA-3ff2-r28g-w7h9,MODERATE,"BIT-tensorflow-2021-41216,CVE-2021-41216,PYSEC-2021-408,PYSEC-2021-625,PYSEC-2021-823","CWE-120,CWE-787",CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,"PYSEC-2021-625,GHSA-3ff2-r28g-w7h9",
,lockfile,tensorflow-cpu,2.4.0,PyPI,GHSA-3h8m-483j-7xxm,LOW,"BIT-tensorflow-2021-29569,CVE-2021-29569,PYSEC-2021-206,PYSEC-2021-497,PYSEC-2021-695",CWE-125,CVSS:4.0/AV:L/AC:L/AT:P/PR:L/UI:N/VC:N/VI:N/VA:L/SC:N/SI:N/SA:N,"PYSEC-2021-497,GHSA-3h8m-483j-7xxm",
,lockfile,tensorflow-cpu,2.4.0,PyPI,GHSA-3hxh-8cp2-g4hg,MODERATE,"BIT-tensorflow-2021-37690,CVE-2021-37690,PYSEC-2021-312,PYSEC-2021-603,PYSEC-2021-801",CWE-416,CVSS:4.0/AV:L/AC:L/AT:N/PR:L/UI:N/VC:L/VI:L/VA:H/SC:N/SI:N/SA:N,"PYSEC-2021-603,GHSA-3hxh-8cp2-g4hg",
,lockfile,tensorflow-cpu,2.4.0,PyPI,GHSA-3mw4-6rj6-74g5,HIGH,"BIT-tensorflow-2022-21739,CVE-2022-21739,PYSEC-2022-118,PYSEC-2022-63",CWE-476,CVSS:4.0/AV:N/AC:L/AT:N/PR:L/UI:N/VC:N/VI:N/VA:H/SC:N/SI:N/SA:N,"PYSEC-2022-63,GHSA-3mw4-6rj6-74g5",
,lockfile,tensorflow-cpu,2.4.0,PyPI,GHSA-3qgw-p4fm-x7gf,LOW,"BIT-tensorflow-2021-29594,CVE-2021-29594,PYSEC-2021-231,PYSEC-2021-522,PYSEC-2021-720",CWE-369,CVSS:4.0/AV:L/AC:L/AT:P/PR:L/UI:N/VC:N/VI:N/VA:L/SC:N/SI:N/SA:N,"PYSEC-2021-522,GHSA-3qgw-p4fm-x7gf",
,lockfile,tensorflow-cpu,2.4.0,PyPI,GHSA-3qxp-qjq7-w4hf,LOW,"BIT-tensorflow-2021-29531,CVE-2021-29531,PYSEC-2021-168,PYSEC-2021-459,PYSEC-2021-657",CWE-754,CVSS:4.0/AV:L/AC:L/AT:P/PR:L/UI:N/VC:N/VI:N/VA:L/SC:N/SI:N/SA:N,"PYSEC-2021-459,GHSA-3qxp-qjq7-w4hf",
,lockfile,tensorflow-cpu,2.4.0,PyPI,GHSA-3rcw-9p9x-582v,MODERATE,"BIT-tensorflow-2021-41228,CVE-2021-41228,PYSEC-2021-420,PYSEC-2021-637,PYSEC-2021-835","CWE-78,CWE-94",CVSS:4.0/AV:L/AC:L/AT:P/PR:H/UI:N/VC:N/VI:N/VA:N/SC:H/SI:H/SA:H,"PYSEC-2021-637,GHSA-3rcw-9p9x-582v",
,lockfile,tensorflow-cpu,2.4.0,PyPI,GHSA-3w67-q784-6w7c,LOW,"BIT-tensorflow-2021-29589,CVE-2021-29589,PYSEC-2021-226,PYSEC-2021-517,PYSEC-2021-715",CWE-369,CVSS:4.0/AV:N/AC:L/AT:P/PR:L/UI:N/VC:N/VI:N/VA:L/SC:N/SI:N/SA:N,"PYSEC-2021-517,GHSA-3w67-q784-6w7c",
,lockfile,tensorflow-cpu,2.4.0,PyPI,GHSA-4278-2v5v-65r4,LOW,"BIT-tensorflow-2021-29512,CVE-2021-29512,PYSEC-2021-149,PYSEC-2021-440,PYSEC-2021-638","CWE-120,CWE-787",CVSS:4.0/AV:L/AC:L/AT:P/PR:L/UI:P/VC:N/VI:N/VA:L/SC:N/SI:N/SA:N,"PYSEC-2021-440,GHSA-4278-2v5v-65r4",
,lockfile,tensorflow-cpu,2.4.0,PyPI,GHSA-428x-9xc2-m8mj,HIGH,"BIT-tensorflow-2022-21741,CVE-2022-21741,PYSEC-2022-120,PYSEC-2022-65",CWE-369,CVSS:4.0/AV:N/AC:L/AT:N/PR:L/UI:N/VC:N/VI:N/VA:H/SC:N/SI:N/SA:N,"PYSEC-2022-65,GHSA-428x-9xc2-m8mj",
,lockfile,tensorflow-cpu,2.4.0,PyPI,GHSA-43jf-985q-588j,MODERATE,"BIT-tensorflow-2022-23586,CVE-2022-23586,PYSEC-2022-150,PYSEC-2022-95",CWE-617,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,"PYSEC-2022-95,GHSA-43jf-985q-588j",
,lockfile,tensorflow-cpu,2.4.0,PyPI,GHSA-43q8-3fv7-pr5x,HIGH,,CWE-354,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H,GHSA-43q8-3fv7-pr5x,
,lockfile,tensorflow-cpu,2.4.0,PyPI,GHSA-44qp-9wwf-734r,HIGH,"BIT-tensorflow-2022-21740,CVE-2022-21740,PYSEC-2022-119,PYSEC-2022-64","CWE-120,CWE-787",CVSS:4.0/AV:N/AC:L/AT:N/PR:L/UI:N/VC:L/VI:L/VA:H/SC:N/SI:N/SA:N,"PYSEC-2022-64,GHSA-44qp-9wwf-734r",
,lockfile,tensorflow-cpu,2.4.0,PyPI,GHSA-452g-f7fp-9jf7,LOW,"BIT-tensorflow-2021-29513,CVE-2021-29513,PYSEC-2021-150,PYSEC-2021-441,PYSEC-2021-639",CWE-476,CVSS:4.0/AV:L/AC:L/AT:P/PR:L/UI:N/VC:N/VI:N/VA:L/SC:N/SI:N/SA:N,"PYSEC-2021-441,GHSA-452g-f7fp-9jf7",
