Space name,Source Type,Package Name,Package Version,Ecosystem,Vulnerability ID,Severity,Aliases,Cwe_Ids,Severity_score,Group IDs,Experimental Analysis
,lockfile,langchain,0.0.224,PyPI,GHSA-h9j7-5xvc-qhg5,LOW,"CVE-2024-0243,PYSEC-2024-235",CWE-918,CVSS:3.0/AV:L/AC:H/PR:H/UI:R/S:C/C:L/I:L/A:N,GHSA-h9j7-5xvc-qhg5,
,lockfile,langchain,0.0.224,PyPI,GHSA-prgp-w7vf-ch62,CRITICAL,"CVE-2023-39659,PYSEC-2023-147",CWE-74,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,"PYSEC-2023-147,GHSA-prgp-w7vf-ch62",
,lockfile,langchain,0.0.224,PyPI,GHSA-rgp8-pm28-3759,MODERATE,CVE-2024-3571,CWE-22,CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,GHSA-rgp8-pm28-3759,
,lockfile,langchain,0.0.224,PyPI,GHSA-x32c-59v5-h7fg,CRITICAL,"CVE-2023-34540,PYSEC-2023-91",CWE-78,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,"PYSEC-2023-91,GHSA-x32c-59v5-h7fg",
,lockfile,langchain,0.0.224,PyPI,PYSEC-2023-109,,"CVE-2023-36188,GHSA-57fc-8q82-gfp3",,,"PYSEC-2023-109,GHSA-57fc-8q82-gfp3",
,lockfile,langchain,0.0.224,PyPI,PYSEC-2023-110,,"CVE-2023-36189,GHSA-7q94-qpjr-xpgm",,,"PYSEC-2023-110,GHSA-7q94-qpjr-xpgm",
,lockfile,langchain,0.0.224,PyPI,PYSEC-2023-138,,"CVE-2023-36095,GHSA-gwqq-6vq7-5j86",,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"PYSEC-2023-138,GHSA-gwqq-6vq7-5j86",
,lockfile,langchain,0.0.224,PyPI,PYSEC-2023-145,,"CVE-2023-38860,GHSA-fj32-q626-pjjc",,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"PYSEC-2023-145,GHSA-fj32-q626-pjjc",
,lockfile,langchain,0.0.224,PyPI,PYSEC-2023-147,,"CVE-2023-39659,GHSA-prgp-w7vf-ch62",,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"PYSEC-2023-147,GHSA-prgp-w7vf-ch62",
,lockfile,langchain,0.0.224,PyPI,PYSEC-2023-162,,"CVE-2023-39631,GHSA-f73w-4m7g-ch9x,PYSEC-2023-163",,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"PYSEC-2023-162,GHSA-f73w-4m7g-ch9x",
,lockfile,langchain,0.0.224,PyPI,PYSEC-2023-205,,"CVE-2023-46229,GHSA-655w-fm8m-m478",,,"PYSEC-2023-205,GHSA-655w-fm8m-m478",
,lockfile,langchain,0.0.224,PyPI,PYSEC-2023-91,,"CVE-2023-34540,GHSA-x32c-59v5-h7fg",,,"PYSEC-2023-91,GHSA-x32c-59v5-h7fg",
,lockfile,langchain,0.0.224,PyPI,PYSEC-2023-92,,"CVE-2023-34541,GHSA-6643-h7h5-x9wh",,,"PYSEC-2023-92,GHSA-6643-h7h5-x9wh",
,lockfile,langchain,0.0.224,PyPI,PYSEC-2023-98,,"CVE-2023-36258,GHSA-2qmj-7962-cjq8",,,"PYSEC-2023-98,GHSA-2qmj-7962-cjq8",
,lockfile,langchain,0.0.224,PyPI,PYSEC-2024-114,,"CVE-2024-7042,GHSA-6m59-8fmv-m5f9",,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,PYSEC-2024-114,
,lockfile,langchain,0.0.224,PyPI,PYSEC-2024-115,,"CVE-2024-8309,GHSA-45pg-36p6-83v9",,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"PYSEC-2024-115,GHSA-45pg-36p6-83v9",
,lockfile,langchain,0.0.224,PyPI,PYSEC-2024-118,,"CVE-2024-2965,GHSA-3hjh-jh2h-vrg6",,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:H,"PYSEC-2024-118,GHSA-3hjh-jh2h-vrg6",
,lockfile,langchain,0.0.224,PyPI,PYSEC-2024-43,,"CVE-2024-28088,GHSA-h59x-p739-982c,PYSEC-2024-45",,,"PYSEC-2024-43,GHSA-h59x-p739-982c",
,lockfile,langchain,0.0.225,PyPI,GHSA-2qmj-7962-cjq8,CRITICAL,"CVE-2023-36258,PYSEC-2023-98",CWE-94,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,"PYSEC-2023-98,GHSA-2qmj-7962-cjq8",
,lockfile,langchain,0.0.225,PyPI,GHSA-3hjh-jh2h-vrg6,MODERATE,"CVE-2024-2965,PYSEC-2024-118","CWE-400,CWE-674",CVSS:3.0/AV:P/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H,"PYSEC-2024-118,GHSA-3hjh-jh2h-vrg6",
,lockfile,langchain,0.0.225,PyPI,GHSA-45pg-36p6-83v9,LOW,"CVE-2024-8309,PYSEC-2024-115","CWE-74,CWE-89",CVSS:4.0/AV:L/AC:L/AT:P/PR:N/UI:N/VC:L/VI:L/VA:L/SC:N/SI:N/SA:N,"PYSEC-2024-115,GHSA-45pg-36p6-83v9",
,lockfile,langchain,0.0.225,PyPI,GHSA-57fc-8q82-gfp3,CRITICAL,"CVE-2023-36188,PYSEC-2023-109",CWE-74,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"PYSEC-2023-109,GHSA-57fc-8q82-gfp3",
,lockfile,langchain,0.0.225,PyPI,GHSA-655w-fm8m-m478,HIGH,"CVE-2023-46229,PYSEC-2023-205",CWE-918,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:A/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,"PYSEC-2023-205,GHSA-655w-fm8m-m478",
,lockfile,langchain,0.0.225,PyPI,GHSA-6643-h7h5-x9wh,CRITICAL,"CVE-2023-34541,PYSEC-2023-92",,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,"PYSEC-2023-92,GHSA-6643-h7h5-x9wh",
,lockfile,langchain,0.0.225,PyPI,GHSA-6h8p-4hx9-w66c,HIGH,CVE-2023-32786,"CWE-74,CWE-918",CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,GHSA-6h8p-4hx9-w66c,
,lockfile,langchain,0.0.225,PyPI,GHSA-7gfq-f96f-g85j,CRITICAL,"CVE-2023-36281,PYSEC-2023-151",CWE-94,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,GHSA-7gfq-f96f-g85j,
,lockfile,langchain,0.0.225,PyPI,GHSA-7q94-qpjr-xpgm,HIGH,"CVE-2023-36189,PYSEC-2023-110",CWE-89,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:N/VA:N/SC:N/SI:N/SA:N,"PYSEC-2023-110,GHSA-7q94-qpjr-xpgm",
,lockfile,langchain,0.0.225,PyPI,GHSA-8h5w-f6q9-wg35,CRITICAL,CVE-2023-32785,"CWE-74,CWE-89",CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,GHSA-8h5w-f6q9-wg35,
,lockfile,langchain,0.0.225,PyPI,GHSA-92j5-3459-qgp4,CRITICAL,"CVE-2023-38896,PYSEC-2023-146","CWE-74,CWE-94",CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,GHSA-92j5-3459-qgp4,
,lockfile,langchain,0.0.225,PyPI,GHSA-f73w-4m7g-ch9x,CRITICAL,"CVE-2023-39631,PYSEC-2023-162,PYSEC-2023-163",CWE-94,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"PYSEC-2023-162,GHSA-f73w-4m7g-ch9x",
,lockfile,langchain,0.0.225,PyPI,GHSA-fj32-q626-pjjc,CRITICAL,"CVE-2023-38860,PYSEC-2023-145",CWE-94,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,"PYSEC-2023-145,GHSA-fj32-q626-pjjc",
,lockfile,langchain,0.0.225,PyPI,GHSA-gwqq-6vq7-5j86,CRITICAL,"CVE-2023-36095,PYSEC-2023-138",CWE-94,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,"PYSEC-2023-138,GHSA-gwqq-6vq7-5j86",
,lockfile,langchain,0.0.225,PyPI,GHSA-h59x-p739-982c,LOW,"CVE-2024-28088,PYSEC-2024-43,PYSEC-2024-45",,,"PYSEC-2024-43,GHSA-h59x-p739-982c",
,lockfile,langchain,0.0.225,PyPI,GHSA-h9j7-5xvc-qhg5,LOW,"CVE-2024-0243,PYSEC-2024-235",CWE-918,CVSS:3.0/AV:L/AC:H/PR:H/UI:R/S:C/C:L/I:L/A:N,GHSA-h9j7-5xvc-qhg5,
,lockfile,langchain,0.0.225,PyPI,GHSA-prgp-w7vf-ch62,CRITICAL,"CVE-2023-39659,PYSEC-2023-147",CWE-74,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,"PYSEC-2023-147,GHSA-prgp-w7vf-ch62",
,lockfile,langchain,0.0.225,PyPI,GHSA-rgp8-pm28-3759,MODERATE,CVE-2024-3571,CWE-22,CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,GHSA-rgp8-pm28-3759,
,lockfile,langchain,0.0.225,PyPI,PYSEC-2023-109,,"CVE-2023-36188,GHSA-57fc-8q82-gfp3",,,"PYSEC-2023-109,GHSA-57fc-8q82-gfp3",
,lockfile,langchain,0.0.225,PyPI,PYSEC-2023-110,,"CVE-2023-36189,GHSA-7q94-qpjr-xpgm",,,"PYSEC-2023-110,GHSA-7q94-qpjr-xpgm",
,lockfile,langchain,0.0.225,PyPI,PYSEC-2023-138,,"CVE-2023-36095,GHSA-gwqq-6vq7-5j86",,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"PYSEC-2023-138,GHSA-gwqq-6vq7-5j86",
,lockfile,langchain,0.0.225,PyPI,PYSEC-2023-145,,"CVE-2023-38860,GHSA-fj32-q626-pjjc",,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"PYSEC-2023-145,GHSA-fj32-q626-pjjc",
,lockfile,langchain,0.0.225,PyPI,PYSEC-2023-147,,"CVE-2023-39659,GHSA-prgp-w7vf-ch62",,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"PYSEC-2023-147,GHSA-prgp-w7vf-ch62",
,lockfile,langchain,0.0.225,PyPI,PYSEC-2023-162,,"CVE-2023-39631,GHSA-f73w-4m7g-ch9x,PYSEC-2023-163",,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"PYSEC-2023-162,GHSA-f73w-4m7g-ch9x",
,lockfile,langchain,0.0.225,PyPI,PYSEC-2023-205,,"CVE-2023-46229,GHSA-655w-fm8m-m478",,,"PYSEC-2023-205,GHSA-655w-fm8m-m478",
,lockfile,langchain,0.0.225,PyPI,PYSEC-2023-92,,"CVE-2023-34541,GHSA-6643-h7h5-x9wh",,,"PYSEC-2023-92,GHSA-6643-h7h5-x9wh",
,lockfile,langchain,0.0.225,PyPI,PYSEC-2023-98,,"CVE-2023-36258,GHSA-2qmj-7962-cjq8",,,"PYSEC-2023-98,GHSA-2qmj-7962-cjq8",
,lockfile,langchain,0.0.225,PyPI,PYSEC-2024-114,,"CVE-2024-7042,GHSA-6m59-8fmv-m5f9",,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,PYSEC-2024-114,
,lockfile,langchain,0.0.225,PyPI,PYSEC-2024-115,,"CVE-2024-8309,GHSA-45pg-36p6-83v9",,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"PYSEC-2024-115,GHSA-45pg-36p6-83v9",
,lockfile,langchain,0.0.225,PyPI,PYSEC-2024-118,,"CVE-2024-2965,GHSA-3hjh-jh2h-vrg6",,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:H,"PYSEC-2024-118,GHSA-3hjh-jh2h-vrg6",
,lockfile,langchain,0.0.225,PyPI,PYSEC-2024-43,,"CVE-2024-28088,GHSA-h59x-p739-982c,PYSEC-2024-45",,,"PYSEC-2024-43,GHSA-h59x-p739-982c",
,lockfile,langchain,0.0.229,PyPI,GHSA-2qmj-7962-cjq8,CRITICAL,"CVE-2023-36258,PYSEC-2023-98",CWE-94,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,"PYSEC-2023-98,GHSA-2qmj-7962-cjq8",
,lockfile,langchain,0.0.229,PyPI,GHSA-3hjh-jh2h-vrg6,MODERATE,"CVE-2024-2965,PYSEC-2024-118","CWE-400,CWE-674",CVSS:3.0/AV:P/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H,"PYSEC-2024-118,GHSA-3hjh-jh2h-vrg6",
,lockfile,langchain,0.0.229,PyPI,GHSA-45pg-36p6-83v9,LOW,"CVE-2024-8309,PYSEC-2024-115","CWE-74,CWE-89",CVSS:4.0/AV:L/AC:L/AT:P/PR:N/UI:N/VC:L/VI:L/VA:L/SC:N/SI:N/SA:N,"PYSEC-2024-115,GHSA-45pg-36p6-83v9",
,lockfile,langchain,0.0.229,PyPI,GHSA-57fc-8q82-gfp3,CRITICAL,"CVE-2023-36188,PYSEC-2023-109",CWE-74,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"PYSEC-2023-109,GHSA-57fc-8q82-gfp3",
,lockfile,langchain,0.0.229,PyPI,GHSA-655w-fm8m-m478,HIGH,"CVE-2023-46229,PYSEC-2023-205",CWE-918,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:A/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,"PYSEC-2023-205,GHSA-655w-fm8m-m478",
,lockfile,langchain,0.0.229,PyPI,GHSA-6643-h7h5-x9wh,CRITICAL,"CVE-2023-34541,PYSEC-2023-92",,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,"PYSEC-2023-92,GHSA-6643-h7h5-x9wh",
,lockfile,langchain,0.0.229,PyPI,GHSA-6h8p-4hx9-w66c,HIGH,CVE-2023-32786,"CWE-74,CWE-918",CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,GHSA-6h8p-4hx9-w66c,
,lockfile,langchain,0.0.229,PyPI,GHSA-7gfq-f96f-g85j,CRITICAL,"CVE-2023-36281,PYSEC-2023-151",CWE-94,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,GHSA-7gfq-f96f-g85j,
,lockfile,langchain,0.0.229,PyPI,GHSA-7q94-qpjr-xpgm,HIGH,"CVE-2023-36189,PYSEC-2023-110",CWE-89,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:N/VA:N/SC:N/SI:N/SA:N,"PYSEC-2023-110,GHSA-7q94-qpjr-xpgm",
,lockfile,langchain,0.0.229,PyPI,GHSA-8h5w-f6q9-wg35,CRITICAL,CVE-2023-32785,"CWE-74,CWE-89",CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,GHSA-8h5w-f6q9-wg35,
,lockfile,langchain,0.0.229,PyPI,GHSA-92j5-3459-qgp4,CRITICAL,"CVE-2023-38896,PYSEC-2023-146","CWE-74,CWE-94",CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,GHSA-92j5-3459-qgp4,
,lockfile,langchain,0.0.229,PyPI,GHSA-f73w-4m7g-ch9x,CRITICAL,"CVE-2023-39631,PYSEC-2023-162,PYSEC-2023-163",CWE-94,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"PYSEC-2023-162,GHSA-f73w-4m7g-ch9x",
,lockfile,langchain,0.0.229,PyPI,GHSA-fj32-q626-pjjc,CRITICAL,"CVE-2023-38860,PYSEC-2023-145",CWE-94,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,"PYSEC-2023-145,GHSA-fj32-q626-pjjc",
,lockfile,langchain,0.0.229,PyPI,GHSA-gwqq-6vq7-5j86,CRITICAL,"CVE-2023-36095,PYSEC-2023-138",CWE-94,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,"PYSEC-2023-138,GHSA-gwqq-6vq7-5j86",
,lockfile,langchain,0.0.229,PyPI,GHSA-h59x-p739-982c,LOW,"CVE-2024-28088,PYSEC-2024-43,PYSEC-2024-45",,,"PYSEC-2024-43,GHSA-h59x-p739-982c",
,lockfile,langchain,0.0.229,PyPI,GHSA-h9j7-5xvc-qhg5,LOW,"CVE-2024-0243,PYSEC-2024-235",CWE-918,CVSS:3.0/AV:L/AC:H/PR:H/UI:R/S:C/C:L/I:L/A:N,GHSA-h9j7-5xvc-qhg5,
,lockfile,langchain,0.0.229,PyPI,GHSA-prgp-w7vf-ch62,CRITICAL,"CVE-2023-39659,PYSEC-2023-147",CWE-74,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,"PYSEC-2023-147,GHSA-prgp-w7vf-ch62",
,lockfile,langchain,0.0.229,PyPI,GHSA-rgp8-pm28-3759,MODERATE,CVE-2024-3571,CWE-22,CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,GHSA-rgp8-pm28-3759,
,lockfile,langchain,0.0.229,PyPI,PYSEC-2023-109,,"CVE-2023-36188,GHSA-57fc-8q82-gfp3",,,"PYSEC-2023-109,GHSA-57fc-8q82-gfp3",
,lockfile,langchain,0.0.229,PyPI,PYSEC-2023-110,,"CVE-2023-36189,GHSA-7q94-qpjr-xpgm",,,"PYSEC-2023-110,GHSA-7q94-qpjr-xpgm",
,lockfile,langchain,0.0.229,PyPI,PYSEC-2023-138,,"CVE-2023-36095,GHSA-gwqq-6vq7-5j86",,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"PYSEC-2023-138,GHSA-gwqq-6vq7-5j86",
,lockfile,langchain,0.0.229,PyPI,PYSEC-2023-145,,"CVE-2023-38860,GHSA-fj32-q626-pjjc",,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"PYSEC-2023-145,GHSA-fj32-q626-pjjc",
,lockfile,langchain,0.0.229,PyPI,PYSEC-2023-147,,"CVE-2023-39659,GHSA-prgp-w7vf-ch62",,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"PYSEC-2023-147,GHSA-prgp-w7vf-ch62",
,lockfile,langchain,0.0.229,PyPI,PYSEC-2023-162,,"CVE-2023-39631,GHSA-f73w-4m7g-ch9x,PYSEC-2023-163",,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"PYSEC-2023-162,GHSA-f73w-4m7g-ch9x",
,lockfile,langchain,0.0.229,PyPI,PYSEC-2023-205,,"CVE-2023-46229,GHSA-655w-fm8m-m478",,,"PYSEC-2023-205,GHSA-655w-fm8m-m478",
,lockfile,langchain,0.0.229,PyPI,PYSEC-2023-92,,"CVE-2023-34541,GHSA-6643-h7h5-x9wh",,,"PYSEC-2023-92,GHSA-6643-h7h5-x9wh",
,lockfile,langchain,0.0.229,PyPI,PYSEC-2023-98,,"CVE-2023-36258,GHSA-2qmj-7962-cjq8",,,"PYSEC-2023-98,GHSA-2qmj-7962-cjq8",
,lockfile,langchain,0.0.229,PyPI,PYSEC-2024-114,,"CVE-2024-7042,GHSA-6m59-8fmv-m5f9",,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,PYSEC-2024-114,
,lockfile,langchain,0.0.229,PyPI,PYSEC-2024-115,,"CVE-2024-8309,GHSA-45pg-36p6-83v9",,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"PYSEC-2024-115,GHSA-45pg-36p6-83v9",
,lockfile,langchain,0.0.229,PyPI,PYSEC-2024-118,,"CVE-2024-2965,GHSA-3hjh-jh2h-vrg6",,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:H,"PYSEC-2024-118,GHSA-3hjh-jh2h-vrg6",
,lockfile,langchain,0.0.229,PyPI,PYSEC-2024-43,,"CVE-2024-28088,GHSA-h59x-p739-982c,PYSEC-2024-45",,,"PYSEC-2024-43,GHSA-h59x-p739-982c",
,lockfile,langchain,0.0.231,PyPI,GHSA-2qmj-7962-cjq8,CRITICAL,"CVE-2023-36258,PYSEC-2023-98",CWE-94,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,"PYSEC-2023-98,GHSA-2qmj-7962-cjq8",
,lockfile,langchain,0.0.231,PyPI,GHSA-3hjh-jh2h-vrg6,MODERATE,"CVE-2024-2965,PYSEC-2024-118","CWE-400,CWE-674",CVSS:3.0/AV:P/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H,"PYSEC-2024-118,GHSA-3hjh-jh2h-vrg6",
,lockfile,langchain,0.0.231,PyPI,GHSA-45pg-36p6-83v9,LOW,"CVE-2024-8309,PYSEC-2024-115","CWE-74,CWE-89",CVSS:4.0/AV:L/AC:L/AT:P/PR:N/UI:N/VC:L/VI:L/VA:L/SC:N/SI:N/SA:N,"PYSEC-2024-115,GHSA-45pg-36p6-83v9",
,lockfile,langchain,0.0.231,PyPI,GHSA-57fc-8q82-gfp3,CRITICAL,"CVE-2023-36188,PYSEC-2023-109",CWE-74,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"PYSEC-2023-109,GHSA-57fc-8q82-gfp3",
,lockfile,langchain,0.0.231,PyPI,GHSA-655w-fm8m-m478,HIGH,"CVE-2023-46229,PYSEC-2023-205",CWE-918,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:A/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,"PYSEC-2023-205,GHSA-655w-fm8m-m478",
,lockfile,langchain,0.0.231,PyPI,GHSA-6643-h7h5-x9wh,CRITICAL,"CVE-2023-34541,PYSEC-2023-92",,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,"PYSEC-2023-92,GHSA-6643-h7h5-x9wh",
,lockfile,langchain,0.0.231,PyPI,GHSA-6h8p-4hx9-w66c,HIGH,CVE-2023-32786,"CWE-74,CWE-918",CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,GHSA-6h8p-4hx9-w66c,
,lockfile,langchain,0.0.231,PyPI,GHSA-7gfq-f96f-g85j,CRITICAL,"CVE-2023-36281,PYSEC-2023-151",CWE-94,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,GHSA-7gfq-f96f-g85j,
,lockfile,langchain,0.0.231,PyPI,GHSA-7q94-qpjr-xpgm,HIGH,"CVE-2023-36189,PYSEC-2023-110",CWE-89,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:N/VA:N/SC:N/SI:N/SA:N,"PYSEC-2023-110,GHSA-7q94-qpjr-xpgm",
,lockfile,langchain,0.0.231,PyPI,GHSA-8h5w-f6q9-wg35,CRITICAL,CVE-2023-32785,"CWE-74,CWE-89",CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,GHSA-8h5w-f6q9-wg35,
,lockfile,langchain,0.0.231,PyPI,GHSA-92j5-3459-qgp4,CRITICAL,"CVE-2023-38896,PYSEC-2023-146","CWE-74,CWE-94",CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,GHSA-92j5-3459-qgp4,
,lockfile,langchain,0.0.231,PyPI,GHSA-f73w-4m7g-ch9x,CRITICAL,"CVE-2023-39631,PYSEC-2023-162,PYSEC-2023-163",CWE-94,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"PYSEC-2023-162,GHSA-f73w-4m7g-ch9x",
,lockfile,langchain,0.0.231,PyPI,GHSA-fj32-q626-pjjc,CRITICAL,"CVE-2023-38860,PYSEC-2023-145",CWE-94,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,"PYSEC-2023-145,GHSA-fj32-q626-pjjc",
,lockfile,langchain,0.0.231,PyPI,GHSA-gwqq-6vq7-5j86,CRITICAL,"CVE-2023-36095,PYSEC-2023-138",CWE-94,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,"PYSEC-2023-138,GHSA-gwqq-6vq7-5j86",
,lockfile,langchain,0.0.231,PyPI,GHSA-h59x-p739-982c,LOW,"CVE-2024-28088,PYSEC-2024-43,PYSEC-2024-45",,,"PYSEC-2024-43,GHSA-h59x-p739-982c",
,lockfile,langchain,0.0.231,PyPI,GHSA-h9j7-5xvc-qhg5,LOW,"CVE-2024-0243,PYSEC-2024-235",CWE-918,CVSS:3.0/AV:L/AC:H/PR:H/UI:R/S:C/C:L/I:L/A:N,GHSA-h9j7-5xvc-qhg5,
,lockfile,langchain,0.0.231,PyPI,GHSA-prgp-w7vf-ch62,CRITICAL,"CVE-2023-39659,PYSEC-2023-147",CWE-74,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,"PYSEC-2023-147,GHSA-prgp-w7vf-ch62",
,lockfile,langchain,0.0.231,PyPI,GHSA-rgp8-pm28-3759,MODERATE,CVE-2024-3571,CWE-22,CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,GHSA-rgp8-pm28-3759,
,lockfile,langchain,0.0.231,PyPI,PYSEC-2023-109,,"CVE-2023-36188,GHSA-57fc-8q82-gfp3",,,"PYSEC-2023-109,GHSA-57fc-8q82-gfp3",
,lockfile,langchain,0.0.231,PyPI,PYSEC-2023-110,,"CVE-2023-36189,GHSA-7q94-qpjr-xpgm",,,"PYSEC-2023-110,GHSA-7q94-qpjr-xpgm",
